"d_phi_p [deg]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
134,24,-0.733863311988393,50.0669017361552,9.8442761630883,-44.8647083260902,69.2463046715584,10.5614522411401,-26.8941442377901,-13.4266475411492
134,32,-0.734510430014845,50.069199924412,9.84467650513249,-44.8669397970869,69.2499924916003,10.562813269936,-26.8951662275492,-13.4279231809127
134,40,-0.736080916673254,50.0747807806886,9.84564881903017,-44.8723582204442,69.2589466840622,10.5661166164469,-26.8976485461474,-13.4310196771017
134,48,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,56,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,64,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,72,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,80,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,88,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,96,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,104,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,112,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,120,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,128,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
134,136,-0.491121070151794,49.2085080870267,9.68848642422405,-44.036414239834,67.8788087170393,10.0656194303997,-26.5041814523681,-12.9562485657363
135,0,-3.78842482730424,47.6457621116732,7.69634348665877,-43.5515248981814,66.6554131353739,9.17149469613471,-26.8949536847589,-9.56959320350009
135,8,-3.78921441848311,47.6479003116797,7.69665603554184,-43.5536541106936,66.6588728386244,9.17269121979774,-26.8960172900082,-9.57065381476596
135,16,-3.78977425568807,47.6494167344965,7.69687771198447,-43.5551640981972,66.6613263108897,9.17353957731195,-26.8967716690886,-9.57140582196195
135,24,-3.79033534403947,47.650936873334,7.69709994424249,-43.5566777349166,66.6637856559313,9.17438982776507,-26.8975279505575,-9.57215951886192
135,32,-3.79113097616085,47.6530930155221,7.69741517678941,-43.5588245670523,66.6672737148898,9.17559549115358,-26.8986007411741,-9.57322828857058
135,40,-3.7930620809477,47.6583289973706,7.69818079413416,-43.5640375136559,66.6757429614274,9.17852177121302,-26.9012063592815,-9.57582241105779
135,48,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,56,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,64,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,72,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,80,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,88,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,96,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,104,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,112,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,120,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,128,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
135,136,-3.49287158287034,46.8444700551082,7.57337269586663,-42.7587132961209,65.3698605721556,8.7345056945789,-26.4890922433574,-9.17994804823896
136,0,-6.42126389900466,45.5098963688043,5.59983177773362,-42.3221245883394,63.8058145237012,7.50926193004977,-26.9827763327975,-5.61398096029752
136,8,-6.42217899555683,45.5119159526399,5.60007290630821,-42.3241774587754,63.8090560402522,7.51028453240104,-26.9838788531328,-5.61481237664313
136,16,-6.4228278374276,45.5133482591176,5.6002439250103,-42.3256333125572,63.8113547972341,7.51100957776605,-26.9846608270108,-5.61540184267656
136,24,-6.42347814488149,45.514784081214,5.60041537032925,-42.3270926899592,63.8136590677383,7.51173624199766,-26.985444767575,-5.61599260434339
136,32,-6.424400317748,45.5168206396245,5.60065855875405,-42.3291625736011,63.8169272054003,7.51276666076468,-26.9865567837285,-5.61683027642863
136,40,-6.42663868377075,45.5217662718087,5.60124918155573,-42.3341887172877,63.8248625607397,7.51526761143791,-26.98925762934,-5.61886323625371
136,48,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,56,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,64,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,72,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,80,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,88,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,96,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,104,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,112,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,120,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,128,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
136,136,-6.07957500574706,44.7520380824488,5.50422656878643,-41.5565137372936,62.6006527438048,7.13504041286286,-26.5624321234452,-5.31045603884951
137,0,-8.4158984164866,43.8100850598766,3.3585195942905,-41.4498523675834,60.576517691473,5.71761417198838,-27.0216822255674,-1.67506010381463
137,8,-8.41689079755898,43.8120272598064,3.35867751240384,-41.4518730636086,60.5795033596145,5.71845628352535,-27.0227878170413,-1.67565103961666
137,16,-8.41759445024007,43.8134046848357,3.35878951320155,-41.4533060994549,60.5816206975782,5.71905335885389,-27.0235719779306,-1.67606996722806
137,24,-8.41829970300317,43.8147854906867,3.35890179216041,-41.454742603276,60.5837431294899,5.71965176859328,-27.0243581183053,-1.67648978226714
137,32,-8.41929980979508,43.8167440143469,3.35906105332882,-41.4567800438329,60.586753392901,5.72050032310048,-27.0254732673964,-1.67708500285603
137,40,-8.42172743239091,43.8215001441271,3.35944783486157,-41.4617274048505,60.5940627347863,5.72255987784686,-27.0281817832034,-1.67852927390389
137,48,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,56,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,64,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,72,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,80,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,88,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,96,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,104,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,112,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,120,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,128,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
137,136,-8.04591999681859,43.0807938831443,3.29468624314857,-40.695533681539,59.4651997279014,5.40838575477341,-26.5991085276185,-1.46116076145973
138,0,-9.59691141285243,42.4663535963336,0.99889157832313,-40.7825846739993,57.3423849789395,3.87889958025127,-27.3400764686891,2.09933052909273
138,8,-9.59791398302581,42.4682460166106,0.998949077809935,-40.7845972960425,57.3451166462986,3.87956738352149,-27.3411913855981,2.09896738249631
138,16,-9.59862487041101,42.4695881322156,0.998989860234621,-40.786024600579,57.3470538766014,3.88004087036392,-27.3419821721592,2.09870999288403
138,24,-9.59933738271766,42.4709335375969,0.99903074550804,-40.7874553547165,57.3489957853319,3.88051541528011,-27.342774964444,2.09845210227936
138,32,-9.60034779854425,42.4728418420061,0.999088741583922,-40.7894846325775,57.3517500416911,3.88118832727577,-27.34389956566,2.098086536733
138,40,-9.60280051519853,42.4774759814018,0.999229604051128,-40.7944121350213,57.3584379114387,3.88282157309542,-27.3466311186194,2.09719988191997
138,48,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,56,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,64,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,72,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,80,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,88,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,96,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,104,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,112,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,120,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,128,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
138,136,-9.22312661047918,41.7557219530383,0.97294088335402,-40.0310343719673,56.3239021801806,3.63253793252516,-26.9125822706479,2.22842661310492
139,0,-10.1151171310878,41.6628447769251,-1.48411921001868,-40.27516015342,54.4368650930799,1.50245845841982,-27.710331889124,5.60688085219132
139,8,-10.1160754558371,41.664567190068,-1.48409688306722,-40.2771724209691,54.4393908705402,1.50277786113026,-27.7113679777616,5.60670905248803
139,16,-10.1167549756774,41.6657886748048,-1.4840810128415,-40.2785994713413,54.4411821130691,1.50300436216642,-27.7121029075981,5.60658735529154
139,24,-10.117436053182,41.6670131030152,-1.48406507388608,-40.2800299683976,54.4429777016083,1.50323140067589,-27.7128397468012,5.60646547978893
139,32,-10.1184018988458,41.668749728224,-1.48404241508171,-40.2820588776809,54.4455244630491,1.50355339848438,-27.7138850545024,5.60629281917175
139,40,-10.1207464616064,41.67296653713,-1.48398714035201,-40.2869854658548,54.4517086633562,1.50433519097875,-27.7164243895153,5.60587453313225
139,48,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,56,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,64,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,72,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,80,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,88,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,96,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,104,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,112,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,120,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,128,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
139,136,-9.75761150398962,41.0207760605411,-1.49961669293606,-39.5233582427755,53.4929986159196,1.37867075985822,-27.3080618124736,5.66492694207742
140,0,-10.1496521642106,40.1908041100041,-3.12332995958216,-40.0426913690503,51.9989069204497,0.845526965534777,-29.4039290335327,8.80828918645145
140,8,-10.1505354558576,40.1925746161062,-3.12343866396712,-40.0447316914358,52.0012584795112,0.845831550404317,-29.405097387653,8.8082953673721
140,16,-10.1511617898128,40.193830284546,-3.12351576863041,-40.0461786196947,52.002926183315,0.846047449708833,-29.4059260606352,8.8082998978498
140,24,-10.1517895744014,40.1950890434401,-3.12359307134657,-40.0476290277407,52.0045979452818,0.846263783256757,-29.4067568225745,8.80830456173213
140,32,-10.152679870183,40.1968744712854,-3.12370273199817,-40.0496861516907,52.0069690985014,0.846570464794707,-29.4079352628811,8.80831138678239
140,40,-10.1548411624859,40.2012103221056,-3.12396910855394,-40.0546811258349,52.0127269757746,0.847314417357186,-29.4107974782628,8.80832898422359
140,48,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,56,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,64,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,72,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,80,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,88,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,96,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,104,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,112,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,120,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,128,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
140,136,-9.81832108999578,39.5232636914551,-3.08536485934742,-39.281478194911,51.1187647207348,0.735693490100098,-28.9570055621788,8.79913468356589
141,0,-10.113182797099,39.9307822115438,-5.03967764099441,-39.8685038098788,49.9784434899697,-0.690494017921132,-30.8465583699373,11.7479236516881
141,8,-10.1139886720932,39.9325581515886,-5.03986962099489,-39.8705664445715,49.980673245015,-0.69030451920114,-30.8478188660727,11.7480806933973
141,16,-10.1145601226116,39.9338176733992,-5.04000579047882,-39.8720291881442,49.9822545765007,-0.690170212192327,-30.8487128914608,11.7481922162127
141,24,-10.115132906637,39.9350802947499,-5.0401423071682,-39.8734954430242,49.9838397642594,-0.690035648065403,-30.8496091699428,11.7483041355065
141,32,-10.1159452202422,39.936871200405,-5.04033596359326,-39.8755750314704,49.9860881386715,-0.689844907897299,-30.8508805447697,11.7484630915523
141,40,-10.1179172857213,39.9412203501925,-5.04080635247033,-39.880624497912,49.9915479411934,-0.689382316742226,-30.8539684758784,11.7488501317871
141,48,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,56,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,64,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,72,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,80,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,88,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,96,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,104,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,112,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,120,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,128,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
141,136,-9.80947023847292,39.2610176460793,-4.97025996961318,-39.0991872202007,49.1428526404123,-0.759581808653515,-30.3642602164016,11.6819054898372
142,0,-10.0170995962381,39.9198570375375,-6.66601004186615,-39.8203948822702,48.1964803429082,-1.9660805027041,-32.4800668433159,14.2770423694137
142,8,-10.0178326974422,39.9216519687196,-6.6662671420057,-39.8224818881467,48.1986138071807,-1.96598055937484,-32.4814336796447,14.2773195662803
142,16,-10.018352556,39.9229249570286,-6.6664495017031,-39.8239619087379,48.2001268555945,-1.96590974051852,-32.4824031287116,14.2775163078875
142,24,-10.01887363795,39.9242010760994,-6.66663232733321,-39.825445477019,48.2016435986566,-1.96583879930894,-32.4833750212275,14.2777136582289
142,32,-10.0196126460945,39.9260111236397,-6.66689167715327,-39.8275496123165,48.2037949019177,-1.96573826521516,-32.4847536553487,14.2779937942744
142,40,-10.0214068328673,39.9304067423879,-6.66752164218153,-39.8326586385786,48.2090190242497,-1.96549455655283,-32.488102101391,14.2786751370512
142,48,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,56,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,64,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,72,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,80,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,88,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,96,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,104,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,112,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,120,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,128,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
142,136,-9.73929307318409,39.2430051383379,-6.57191287954185,-39.0421555041804,47.3962993917084,-2.00386711445482,-31.9569294488549,14.1654517222042
143,0,-9.95425966528584,40.035575770023,-7.85997652073327,-39.7216554150033,46.6329227080462,-3.04674324959616,-34.2924592124961,16.5030648463119
143,8,-9.95494130145141,40.0373901333335,-7.86026119617521,-39.723745565181,46.6349835291011,-3.04671729907536,-34.2939471928802,16.5034511615713
143,16,-9.95542467483749,40.0386768997607,-7.86046312319446,-39.7252278159127,46.6364450599847,-3.04669893247872,-34.2950025651447,16.5037252940792
143,24,-9.95590919394928,40.039966827992,-7.86066557305207,-39.7267136199541,46.6379101604571,-3.04668055222218,-34.2960605973967,16.5040002279288
143,32,-9.95659636205668,40.0417964575433,-7.86095277293155,-39.7288209266844,46.639988216673,-3.04665453575297,-34.2975614210851,16.5043904123405
143,40,-9.95826475856539,40.0462396062071,-7.86165044384873,-39.7339376557471,46.6450344755519,-3.0465916198505,-34.3012066425712,16.505339021648
143,48,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,56,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,64,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,72,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,80,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,88,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,96,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,104,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,112,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,120,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,128,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
143,136,-9.69477067032532,39.3516100118153,-7.75500327003617,-38.9418441894625,45.8598154874425,-3.0589897398173,-33.722976678299,16.3500497399465
144,0,-9.5653799949598,40.2706096080393,-8.73712575176756,-39.4751987738487,45.1307595617342,-3.94917923535632,-36.2505302171348,18.3879585887148
144,8,-9.5660018015167,40.272454651337,-8.73741301910904,-39.4772730347808,45.1327515624391,-3.94921141210399,-36.2521432563455,18.3884471946659
144,16,-9.56644275460159,40.2737631672362,-8.73761679828839,-39.4787440216729,45.1341642855387,-3.94923424653614,-36.253287333276,18.3887938721168
144,24,-9.5668847587621,40.2750748907869,-8.73782111646191,-39.4802185383475,45.1355804586007,-3.94925714901416,-36.2544342977822,18.389141528549
144,32,-9.56751164025913,40.2769354216898,-8.7381109862476,-39.4823098422375,45.1375891168696,-3.94928965431067,-36.2560612791723,18.3896348613554
144,40,-9.56903371441959,40.2814535486837,-8.73881523771534,-39.4873877440388,45.1424668493682,-3.94936869168365,-36.2600129477579,18.3908339554023
144,48,-9.32761516855023,39.575842941353,-8.63042539179963,-38.7005727751376,44.3833860204663,-3.94182024904116,-35.632838441206,18.196375769731
144,56,-9.32761516855023,39.575842941353,-8.63042539179963,-38.7005727751376,44.3833860204663,-3.94182024904116,-35.632838441206,18.196375769731
144,64,-9.32761516855023,39.575842941353,-8.63042539179963,-38.7005727751376,44.3833860204663,-3.94182024904116,-35.632838441206,18.196375769731
144,72,-9.32761516855023,39.575842941353,-8.63042539179963,-38.7005727751376,44.3833860204663,-3.94182024904116,-35.632838441206,18.196375769731
144,80,-9.32761516855023,39.575842941353,-8.63042539179963,-38.7005727751376,44.3833860204663,-3.94182024904116,-35.632838441206,18.196375769731
144,88,-9.32761516855023,39.575842941353,-8.63042539179963,-38.7005727751376,44.3833860204663,-3.94182024904116,-35.632838441206,18.196375769731
144,96,-9.32761516855023,39.575842941353,-8.63042539179963,-38.7005727751376,44.3833860204663,-3.94182024904116,-35.632838441206,18.196375769731
144,104,-9.32761516855023,39.575842941353,-8.63042539179963,-38.7005727751376,44.3833860204663,-3.94182024904116,-35.632838441206,18.196375769731
144,112,-9.32761516855023,39.575842941353,-8.63042539179963,-38.7005727751376,44.3833860204663,-3.94182024904116,-35.632838441206,18.196375769731
144,120,-9.32761516855023,39.575842941353,-8.63042539179963,-38.7005727751376,44.3833860204663,-3.94182024904116,-35.632838441206,18.196375769731
