"Time [us]","re(SP(DSi1)) [mV]","re(SP(DSi2)) [mV]","re(SP(DSi3)) [mV]","re(SP(DSi4)) [mV]","re(SP(DSq1)) [mV]","re(SP(DSq2)) [mV]","re(SP(DSq3)) [mV]","re(SP(DSq4)) [mV]"
12.25,10.8687015856453,-5.99811009892015,-15.1827858152162,17.2466202603026,-0.222645950952298,8.66040322200771,-8.90089617224317,-9.83537208726472
12.375,10.8687015856453,-5.99811009892015,-15.1827858152162,17.2466202603026,-0.222645950952298,8.66040322200771,-8.90089617224317,-9.83537208726472
12.5,10.8687015856453,-5.99811009892015,-15.1827858152162,17.2466202603026,-0.222645950952298,8.66040322200771,-8.90089617224317,-9.83537208726472
12.625,10.8687015856453,-5.99811009892015,-15.1827858152162,17.2466202603026,-0.222645950952298,8.66040322200771,-8.90089617224317,-9.83537208726472
12.75,10.8687015856453,-5.99811009892015,-15.1827858152162,17.2466202603026,-0.222645950952298,8.66040322200771,-8.90089617224317,-9.83537208726472
12.875,10.8687015856453,-5.99811009892015,-15.1827858152162,17.2466202603026,-0.222645950952298,8.66040322200771,-8.90089617224317,-9.83537208726472
13,-0.225597006792871,8.66199213278619,-8.89770644337063,-9.83893724641608,-10.8692349911774,5.99634044881696,15.1854670975487,-17.2466567683972
13.125,-0.225597006792871,8.66199213278619,-8.89770644337063,-9.83893724641608,-10.8692349911774,5.99634044881696,15.1854670975487,-17.2466567683972
13.25,-0.225597006792871,8.66199213278619,-8.89770644337063,-9.83893724641608,-10.8692349911774,5.99634044881696,15.1854670975487,-17.2466567683972
13.375,-0.225597006792871,8.66199213278619,-8.89770644337063,-9.83893724641608,-10.8692349911774,5.99634044881696,15.1854670975487,-17.2466567683972
13.5,-0.225597006792871,8.66199213278619,-8.89770644337063,-9.83893724641608,-10.8692349911774,5.99634044881696,15.1854670975487,-17.2466567683972
13.625,-0.225597006792871,8.66199213278619,-8.89770644337063,-9.83893724641608,-10.8692349911774,5.99634044881696,15.1854670975487,-17.2466567683972
13.75,-0.225597006792871,8.66199213278619,-8.89770644337063,-9.83893724641608,-10.8692349911774,5.99634044881696,15.1854670975487,-17.2466567683972
13.875,-0.225597006792871,8.66199213278619,-8.89770644337063,-9.83893724641608,-10.8692349911774,5.99634044881696,15.1854670975487,-17.2466567683972
14,-10.8720194909536,5.99773834972279,15.1885805562678,-17.2499908611174,0.225243860368362,-8.66372445092357,8.90005541848631,9.83907883344484
14.125,-10.8720194909536,5.99773834972279,15.1885805562678,-17.2499908611174,0.225243860368362,-8.66372445092357,8.90005541848631,9.83907883344484
14.25,-10.8720194909536,5.99773834972279,15.1885805562678,-17.2499908611174,0.225243860368362,-8.66372445092357,8.90005541848631,9.83907883344484
14.375,-10.8720194909536,5.99773834972279,15.1885805562678,-17.2499908611174,0.225243860368362,-8.66372445092357,8.90005541848631,9.83907883344484
14.5,-10.8720194909536,5.99773834972279,15.1885805562678,-17.2499908611174,0.225243860368362,-8.66372445092357,8.90005541848631,9.83907883344484
14.625,-10.8720194909536,5.99773834972279,15.1885805562678,-17.2499908611174,0.225243860368362,-8.66372445092357,8.90005541848631,9.83907883344484
14.75,-10.8720194909536,5.99773834972279,15.1885805562678,-17.2499908611174,0.225243860368362,-8.66372445092357,8.90005541848631,9.83907883344484
14.875,-10.8720194909536,5.99773834972279,15.1885805562678,-17.2499908611174,0.225243860368362,-8.66372445092357,8.90005541848631,9.83907883344484
15,0.222607159626898,-8.66249467836553,8.9030997907705,9.83594939592921,10.8718242680192,-5.99943669150198,-15.1865240238059,17.2502881053903
15.125,0.222607159626898,-8.66249467836553,8.9030997907705,9.83594939592921,10.8718242680192,-5.99943669150198,-15.1865240238059,17.2502881053903
15.25,0.222607159626898,-8.66249467836553,8.9030997907705,9.83594939592921,10.8718242680192,-5.99943669150198,-15.1865240238059,17.2502881053903
15.375,0.222607159626898,-8.66249467836553,8.9030997907705,9.83594939592921,10.8718242680192,-5.99943669150198,-15.1865240238059,17.2502881053903
15.5,0.222607159626898,-8.66249467836553,8.9030997907705,9.83594939592921,10.8718242680192,-5.99943669150198,-15.1865240238059,17.2502881053903
15.625,0.222607159626898,-8.66249467836553,8.9030997907705,9.83594939592921,10.8718242680192,-5.99943669150198,-15.1865240238059,17.2502881053903
15.75,0.222607159626898,-8.66249467836553,8.9030997907705,9.83594939592921,10.8718242680192,-5.99943669150198,-15.1865240238059,17.2502881053903
15.875,0.222607159626898,-8.66249467836553,8.9030997907705,9.83594939592921,10.8718242680192,-5.99943669150198,-15.1865240238059,17.2502881053903
16,10.8693202138909,-5.99835673207739,-15.1835427615055,17.2473420354241,-0.222662251236905,8.66082749753172,-8.90130379847702,-9.83551432673652
16.125,10.8693202138909,-5.99835673207739,-15.1835427615055,17.2473420354241,-0.222662251236905,8.66082749753172,-8.90130379847702,-9.83551432673652
16.25,10.8693202138909,-5.99835673207739,-15.1835427615055,17.2473420354241,-0.222662251236905,8.66082749753172,-8.90130379847702,-9.83551432673652
16.375,10.8693202138909,-5.99835673207739,-15.1835427615055,17.2473420354241,-0.222662251236905,8.66082749753172,-8.90130379847702,-9.83551432673652
16.5,10.8693202138909,-5.99835673207739,-15.1835427615055,17.2473420354241,-0.222662251236905,8.66082749753172,-8.90130379847702,-9.83551432673652
16.625,10.8693202138909,-5.99835673207739,-15.1835427615055,17.2473420354241,-0.222662251236905,8.66082749753172,-8.90130379847702,-9.83551432673652
16.75,10.8693202138909,-5.99835673207739,-15.1835427615055,17.2473420354241,-0.222662251236905,8.66082749753172,-8.90130379847702,-9.83551432673652
16.875,10.8693202138909,-5.99835673207739,-15.1835427615055,17.2473420354241,-0.222662251236905,8.66082749753172,-8.90130379847702,-9.83551432673652
17,-0.225046043575639,8.66177249987117,-8.89838064461179,-9.83829439625729,-10.8692495474507,5.99671834051702,15.1851040862719,-17.2467835188039
17.125,-0.225046043575639,8.66177249987117,-8.89838064461179,-9.83829439625729,-10.8692495474507,5.99671834051702,15.1851040862719,-17.2467835188039
17.25,-0.225046043575639,8.66177249987117,-8.89838064461179,-9.83829439625729,-10.8692495474507,5.99671834051702,15.1851040862719,-17.2467835188039
17.375,-0.225046043575639,8.66177249987117,-8.89838064461179,-9.83829439625729,-10.8692495474507,5.99671834051702,15.1851040862719,-17.2467835188039
17.5,-0.225046043575639,8.66177249987117,-8.89838064461179,-9.83829439625729,-10.8692495474507,5.99671834051702,15.1851040862719,-17.2467835188039
17.625,-0.225046043575639,8.66177249987117,-8.89838064461179,-9.83829439625729,-10.8692495474507,5.99671834051702,15.1851040862719,-17.2467835188039
17.75,-0.225046043575639,8.66177249987117,-8.89838064461179,-9.83829439625729,-10.8692495474507,5.99671834051702,15.1851040862719,-17.2467835188039
17.875,-0.225046043575639,8.66177249987117,-8.89838064461179,-9.83829439625729,-10.8692495474507,5.99671834051702,15.1851040862719,-17.2467835188039
18,-10.871523299283,5.99754056967639,15.187973338318,-17.2494118992305,0.225230719910929,-8.66338410711734,8.89972851776287,9.83896462798694
18.125,-10.871523299283,5.99754056967639,15.187973338318,-17.2494118992305,0.225230719910929,-8.66338410711734,8.89972851776287,9.83896462798694
18.25,-10.871523299283,5.99754056967639,15.187973338318,-17.2494118992305,0.225230719910929,-8.66338410711734,8.89972851776287,9.83896462798694
18.375,-10.871523299283,5.99754056967639,15.187973338318,-17.2494118992305,0.225230719910929,-8.66338410711734,8.89972851776287,9.83896462798694
18.5,-10.871523299283,5.99754056967639,15.187973338318,-17.2494118992305,0.225230719910929,-8.66338410711734,8.89972851776287,9.83896462798694
18.625,-10.871523299283,5.99754056967639,15.187973338318,-17.2494118992305,0.225230719910929,-8.66338410711734,8.89972851776287,9.83896462798694
18.75,-10.871523299283,5.99754056967639,15.187973338318,-17.2494118992305,0.225230719910929,-8.66338410711734,8.89972851776287,9.83896462798694
18.875,-10.871523299283,5.99754056967639,15.187973338318,-17.2494118992305,0.225230719910929,-8.66338410711734,8.89972851776287,9.83896462798694
19,0.223058506398204,-8.6626745677912,8.90254741974647,9.83647604689462,10.8718122895568,-5.99912709215829,-15.1868213606323,17.2501841761898
19.125,0.223058506398204,-8.6626745677912,8.90254741974647,9.83647604689462,10.8718122895568,-5.99912709215829,-15.1868213606323,17.2501841761898
19.25,0.223058506398204,-8.6626745677912,8.90254741974647,9.83647604689462,10.8718122895568,-5.99912709215829,-15.1868213606323,17.2501841761898
19.375,0.223058506398204,-8.6626745677912,8.90254741974647,9.83647604689462,10.8718122895568,-5.99912709215829,-15.1868213606323,17.2501841761898
19.5,0.223058506398204,-8.6626745677912,8.90254741974647,9.83647604689462,10.8718122895568,-5.99912709215829,-15.1868213606323,17.2501841761898
19.625,0.223058506398204,-8.6626745677912,8.90254741974647,9.83647604689462,10.8718122895568,-5.99912709215829,-15.1868213606323,17.2501841761898
19.75,0.223058506398204,-8.6626745677912,8.90254741974647,9.83647604689462,10.8718122895568,-5.99912709215829,-15.1868213606323,17.2501841761898
19.875,0.223058506398204,-8.6626745677912,8.90254741974647,9.83647604689462,10.8718122895568,-5.99912709215829,-15.1868213606323,17.2501841761898
20,10.8697344987513,-5.99852183699299,-15.1840498021367,17.2478254531502,-0.222673267516684,8.6611116871205,-8.90157670371248,-9.83560975987026
20.125,10.8697344987513,-5.99852183699299,-15.1840498021367,17.2478254531502,-0.222673267516684,8.6611116871205,-8.90157670371248,-9.83560975987026
20.25,10.8697344987513,-5.99852183699299,-15.1840498021367,17.2478254531502,-0.222673267516684,8.6611116871205,-8.90157670371248,-9.83560975987026
20.375,10.8697344987513,-5.99852183699299,-15.1840498021367,17.2478254531502,-0.222673267516684,8.6611116871205,-8.90157670371248,-9.83560975987026
